# Summary stats for batch processing of regression models
# timestamp: 2018-03-28 15:49:41
# Adrian Wiegman
# ------------------------

"ID","fileName","slope","pVal","r2","RAWnrow","CLEANnrow"
62,"randomXY062.csv",-0.0344953049206489,0.820734159105845,0.000941679856617519,61,57
63,"randomXY063.csv",-0.0344060053328967,0.826056744625853,0.00135936656910397,48,38
64,"randomXY064.csv",-0.0727412532004944,0.601085977268524,0.00466175327234856,63,61
65,"randomXY065.csv",0.089193048285003,0.560352379835215,0.00696684331401557,57,51
66,"randomXY066.csv",-0.236928795722394,0.014246134973437,0.0678468849293186,100,88
67,"randomXY067.csv",0.0710820482670688,0.613670516028853,0.00450052551626922,65,59
68,"randomXY068.csv",-0.121978234627216,0.468279965494394,0.0132277416620306,48,42
69,"randomXY069.csv",-0.273246117903809,0.00971966807688542,0.0752107762201409,98,88
70,"randomXY070.csv",0.505930780954997,0.531286938708233,0.104840507768134,16,6
71,"randomXY071.csv",0.100552676384882,0.379855702025269,0.0110342647038349,85,72
72,"randomXY072.csv",0.157332467321706,0.253737054465368,0.0254626580940875,61,53
73,"randomXY073.csv",0.00482912616595059,0.991914842618162,1.07941460200233e-05,17,12
74,"randomXY074.csv",-0.00187185282966374,0.988617985821574,3.4202239315308e-06,70,62
75,"randomXY075.csv",0.1722906478315,0.397398249147777,0.0239809088155878,43,32
76,"randomXY076.csv",0.034968333528992,0.830108206862022,0.00116472492691217,46,42
77,"randomXY077.csv",-0.0946216437739718,0.490289906386847,0.00869349181781819,64,57
78,"randomXY078.csv",0.168993003165884,0.444577134441107,0.0226534353762954,38,28
79,"randomXY079.csv",0.168246159913844,0.228101405028852,0.0267855186490571,72,56
80,"randomXY080.csv",-0.0275323729944585,0.818141981437862,0.000739152773999256,80,74
81,"randomXY081.csv",0.11348757569606,0.715970470378001,0.0105263096416035,26,15
82,"randomXY082.csv",0.181064742233361,0.324364825845895,0.0334986148196694,42,31
83,"randomXY083.csv",-0.19703791796882,0.317931803003116,0.0311634036081849,42,34
84,"randomXY084.csv",0.207315050046395,0.39390570485879,0.0488569263629332,28,17
85,"randomXY085.csv",0.0311291039054178,0.824741623918379,0.000852479372423205,68,60
86,"randomXY086.csv",0.0561487095158182,0.775973538366627,0.00414282239039428,30,22
87,"randomXY087.csv",0.0359144653941306,0.842949454633452,0.0012451733570075,51,34
88,"randomXY088.csv",-0.0633172294947543,0.650568128369128,0.00327745888214981,71,65
89,"randomXY089.csv",0.347778774434825,0.0170154355369319,0.148171706408329,45,38
90,"randomXY090.csv",-0.0164539942072432,0.906929148096028,0.000396071212442584,55,37
91,"randomXY091.csv",0.0791253426696758,0.56730622315905,0.00732556883616934,59,47
92,"randomXY092.csv",-0.52735331608625,0.0126970212928289,0.184170832461482,37,33
93,"randomXY093.csv",0.0292919803621316,0.803640020513651,0.000758242159568039,96,84
94,"randomXY094.csv",0.205389326899908,0.0650857071554939,0.045848524249919,81,75
95,"randomXY095.csv",-0.173458575790601,0.118042408516713,0.0326918034826902,82,76
96,"randomXY096.csv",0.0321307345988707,0.913102184963627,0.00139762149549102,18,11
97,"randomXY097.csv",-0.187376259089968,0.539723023641986,0.0225218754682008,24,19
98,"randomXY098.csv",0.11291702902875,0.378320448946763,0.0127464812444561,73,63
99,"randomXY099.csv",-0.0768822593400838,0.589339508285651,0.00564153844380753,65,54
100,"randomXY100.csv",0.288864228362188,0.0256224787666427,0.101571918748095,57,49
