# Summary stats for batch processing of regression models
# timestamp: 2018-03-28 13:28:35
# Adrian Wiegman
# ------------------------

"ID","fileName","slope","pVal","r2"
50,"randomXY050.csv",-0.259543495262282,0.138088495496294,0.0742415775843597
51,"randomXY051.csv",0.137284703019203,0.551847146009826,0.017984447042754
52,"randomXY052.csv",-0.447579372876962,0.196933031625982,0.25979442793924
53,"randomXY053.csv",-0.0381427881553286,0.78322630531004,0.00133868473060666
54,"randomXY054.csv",-0.221980526498712,0.236073329844201,0.0464653061094609
55,"randomXY055.csv",-0.0543935544292099,0.700883357232691,0.00197859120573163
56,"randomXY056.csv",-0.84074955333578,0.0403746349953923,0.427274115931652
57,"randomXY057.csv",-0.118099588556649,0.309677580020002,0.0139429490695358
58,"randomXY058.csv",-0.122763935191869,0.26898052282459,0.0217750800325414
59,"randomXY059.csv",0.196552324626075,0.162589031660851,0.0448402166953927
60,"randomXY060.csv",-0.202215342386138,0.155864023890636,0.0423812364402741
61,"randomXY061.csv",-0.221879087416764,0.0450385098071659,0.0486762242856736
62,"randomXY062.csv",-0.281586580336977,0.155846114780948,0.0638882925530973
63,"randomXY063.csv",0.0371806957295887,0.717238009812418,0.00169084820750285
64,"randomXY064.csv",-0.00997225344892265,0.94239395194641,7.30262771190229e-05
65,"randomXY065.csv",0.0401518742219669,0.747013726953537,0.00147486622756163
66,"randomXY066.csv",0.0425605518702651,0.744707116559961,0.00178040659285459
67,"randomXY067.csv",0.0424734486967907,0.72180843375554,0.00193343692116936
68,"randomXY068.csv",-0.15166221475855,0.15955348215959,0.0221067911745744
69,"randomXY069.csv",0.26966785507078,0.0145223529239347,0.0625348135856019
70,"randomXY070.csv",0.205293203282085,0.190973184363317,0.0413406604365244
71,"randomXY071.csv",-0.0340520122487209,0.814300090543815,0.00105025087767292
72,"randomXY072.csv",-0.0445572859862513,0.843892395462799,0.00249726211592012
73,"randomXY073.csv",-0.106353756689119,0.347368708508751,0.0121057017680188
74,"randomXY074.csv",0.181432189634064,0.219475689927535,0.0254435924110817
75,"randomXY075.csv",-0.126388221398415,0.327431070288101,0.0137037763594191
76,"randomXY076.csv",-0.0251348383230574,0.838737739425446,0.000613359767558381
77,"randomXY077.csv",0.0492553688275285,0.812081087007076,0.00275250883449879
78,"randomXY078.csv",-0.171470367554387,0.453345046319332,0.0284119516694169
79,"randomXY079.csv",0.528181400723071,0.161971128949454,0.349716008068724
80,"randomXY080.csv",0.0846162429494949,0.5554234996321,0.0103238658512016
81,"randomXY081.csv",0.133397793198645,0.243541588289947,0.0202422497805845
82,"randomXY082.csv",-0.0375706990008227,0.736499189848132,0.00127856735838
83,"randomXY083.csv",-0.168951752698351,0.14299642089883,0.033219942256082
84,"randomXY084.csv",0.132631669835378,0.36082114326087,0.0154860650638932
85,"randomXY085.csv",0.045341597699853,0.878613683418587,0.00186280426625258
86,"randomXY086.csv",0.0695041892390894,0.576281748376516,0.00441964767811098
87,"randomXY087.csv",-0.256975010793613,0.0869815654427553,0.0976507132569849
88,"randomXY088.csv",0.0669295027312041,0.583257020780435,0.00496264290573046
89,"randomXY089.csv",0.0509643375372465,0.652703798579111,0.00308685930271699
90,"randomXY090.csv",0.014402506708447,0.89817761238401,0.000266211597343992
91,"randomXY091.csv",-0.355894836280234,0.415298452171528,0.0673576171089374
92,"randomXY092.csv",0.0951152484910786,0.557938444799551,0.00786000474530022
93,"randomXY093.csv",-0.17331831902097,0.568414766360825,0.0237935280540721
94,"randomXY094.csv",0.104578489756189,0.581641566025125,0.0102367469978522
95,"randomXY095.csv",-0.235848019847535,0.0549651164394635,0.0653417165275968
96,"randomXY096.csv",0.0120037614089026,0.938184173482124,0.000185018241203118
97,"randomXY097.csv",-0.198325776450047,0.162817084701692,0.0311746090319889
98,"randomXY098.csv",0.168004152101462,0.173172559480797,0.0360684183262632
99,"randomXY099.csv",0.126077249579274,0.480529816740793,0.0193226131030869
100,"randomXY100.csv",0.0859316647069671,0.541500823237125,0.00646163144057091
